Production date,Q15a,Q15b,Q16,Q17,Q18,Q19,Q20,Q21,Q14b,Q14a,Q13,Q12,Q11b,Q11a,Q10,Q9,Q8b,Q8a,Q7,Q6,Q5,Q4b,Q4a,Q3,Q1,Q2,Q22,Q23
2027-12-01,11.500864,12.778475,13.950918,13.988424,14.345706,12.79734,12.138338,12.900218,13.110904,13.09233,13.364941,13.295613,13.556387,13.581418,13.589326,13.234896,12.45451,10.969236,10.668724,12.749499,11.976666,10.961447,9.370498,12.285569,12.153747,12.044844,12.900218,12.862401
2028-01-01,11.126671,12.471752,13.611003,13.64838,14.179409,12.609124,11.918568,12.7169285,12.773885,12.75652,13.069992,12.989183,13.293143,13.342941,13.453913,13.132252,12.144089,10.1324005,9.563456,12.534992,11.569827,9.872765,7.414231,11.95387,11.802614,11.668462,12.7169285,12.6773
2028-02-01,10.921864,12.193295,13.34672,13.386386,14.031992,12.330672,11.67697,12.432722,12.458315,12.442124,12.748046,12.668978,12.966394,13.002244,13.015997,12.620761,11.636123,9.900791,9.479872,12.090738,11.217208,9.735478,7.921646,11.592981,11.441612,11.326783,12.432722,12.39521
2028-03-01,14.083412,15.084296,16.001421,16.030245,16.246572,15.077408,14.562659,15.157765,15.355849,15.340882,15.560691,15.504789,15.715065,15.741762,15.851994,15.648692,14.886618,13.326487,13.01383,15.166605,14.395137,13.372357,11.692042,14.738728,14.575104,14.495183,15.157765,15.128227
2028-04-01,14.489849,15.415388,16.299921,16.327236,16.401075,15.573776,14.964427,15.668902,15.688173,15.673403,15.848593,15.804813,15.969488,15.980855,16.06649,15.8996315,15.286335,13.666911,13.521843,15.483463,14.779488,14.114906,12.507462,15.117914,14.974631,14.906397,15.668902,15.633934
2028-05-01,20.883345,20.98811,20.91652,20.906868,20.011711,21.069347,20.880014,21.098904,21.132675,21.12804,21.030521,21.058401,20.95354,20.929422,21.167852,21.480457,21.576744,20.57244,20.685549,21.345816,21.08892,21.277565,20.473745,21.222874,21.182573,21.170717,21.098904,21.08804
2028-06-01,25.435963,24.967293,24.40076,24.374537,23.279608,25.097355,25.133457,25.091719,24.988073,24.990755,24.781124,24.837603,24.625168,24.611393,25.064774,25.702137,26.157782,25.318422,25.434044,25.607164,25.487589,26.143055,25.073961,25.563482,25.489115,25.530748,25.091719,25.09379
2028-07-01,26.30457,25.162146,24.228271,24.196474,23.052685,25.428667,25.734364,25.380945,24.940422,24.953926,24.600899,24.693556,24.345032,24.292423,24.439686,25.017035,26.051449,26.339642,26.590954,25.409498,25.984413,27.27433,26.721489,25.8028,25.893547,26.00245,25.380945,25.398487
2028-08-01,26.982452,26.127293,25.482836,25.457804,24.441269,26.134962,26.378674,26.096916,26.04349,26.050419,25.766197,25.841871,25.557228,25.5039,25.602476,26.050041,26.839348,26.96994,27.253534,26.352814,26.781256,28.004086,27.476248,26.6877,26.726955,26.831083,26.096916,26.1109
2028-09-01,22.40976,22.473597,22.501041,22.49935,22.028507,22.610107,22.448818,22.635286,22.538933,22.536543,22.504349,22.513786,22.478287,22.478205,22.660507,22.848307,22.933868,22.104013,21.99701,22.72125,22.51515,22.452139,21.185745,22.614532,22.565495,22.559143,22.635286,22.62603
2028-10-01,21.607454,22.227118,22.42387,22.41843,21.695791,22.293816,21.8588,22.361727,22.545698,22.533442,22.512228,22.521362,22.487007,22.48401,22.817234,23.113995,22.939983,21.472618,21.21131,22.802586,22.299902,21.544401,19.949722,22.44545,22.420698,22.335865,22.361727,22.336763
2028-11-01,13.019125,14.549604,15.909081,15.954604,16.580711,14.707155,13.909441,14.831687,14.8895,14.869475,15.234505,15.140352,15.494509,15.543123,15.603231,15.169708,14.051381,12.046385,11.611115,14.513951,13.465923,11.85152,9.982226,13.892728,13.709291,13.568342,14.831687,14.78591
2028-12-01,10.529306,11.847628,13.100326,13.140697,13.822959,11.801364,11.14518,11.903802,12.19614,12.176746,12.4973545,12.415153,12.724356,12.778983,12.737832,12.298459,11.643666,10.394894,10.08243,11.880876,11.223032,10.115691,8.959618,11.4305,11.368015,11.242207,11.903802,11.866147
2029-01-01,12.206193,13.490474,14.595624,14.630415,14.935329,13.464431,12.856424,13.559347,13.816403,13.798525,14.034283,13.974823,14.198482,14.220875,14.267406,13.993823,13.227532,11.679215,11.206339,13.53616,12.791978,11.364671,9.476756,13.054592,12.975173,12.846016,13.559347,13.524457
2029-02-01,11.979511,13.233679,14.306686,14.34015,14.944873,13.22816,12.61802,13.323409,13.557226,13.53951,13.857082,13.77525,14.083059,14.138778,14.234583,13.900418,12.997469,11.224409,10.782053,13.336033,12.441107,11.047198,9.092407,12.801755,12.643164,12.527698,13.323409,13.288396
2029-03-01,12.684147,13.564766,14.60016,14.637709,15.126647,13.839413,13.207177,13.938112,13.759181,13.746289,13.963754,13.907926,14.117924,14.130076,14.06683,13.723394,13.124898,11.769174,11.60839,13.377647,12.78581,12.238272,10.498678,13.098647,12.95525,12.904586,13.938112,13.901832
2029-04-01,14.734621,15.476999,16.238697,16.263897,16.21181,15.815398,15.207796,15.910252,15.6743145,15.66286,15.779454,15.750762,15.85869,15.849779,15.923134,15.814419,15.359112,13.74591,13.554754,15.455641,14.836859,14.273352,12.268737,15.164345,15.017544,14.971431,15.910252,15.875384
2029-05-01,16.739054,16.962015,17.288904,17.302368,17.161415,17.41563,17.030483,17.475756,16.987349,16.984457,16.941916,16.954315,16.907679,16.85363,16.804293,16.794807,16.669796,15.784309,15.756363,16.733053,16.539665,16.412842,15.104725,16.713652,16.661743,16.662018,17.475756,17.453653
2029-06-01,23.429365,23.791328,23.681189,23.665808,22.661411,23.932869,23.618443,23.981955,24.025703,24.018162,23.879866,23.919666,23.769962,23.739498,24.12144,24.601746,24.696707,23.419079,23.287533,24.380188,24.032856,23.570686,22.455814,24.095726,24.107996,24.035564,23.981955,23.963911
2029-07-01,26.797283,26.241215,25.547178,25.519775,24.490023,26.397253,26.55841,26.372093,26.160904,26.16808,25.92071,25.98626,25.739698,25.732779,26.115429,26.754654,27.4823,26.858582,26.911552,26.84183,26.972277,27.360258,26.513613,26.863234,26.949211,26.956017,26.372093,26.38134
2029-08-01,25.376183,24.753632,24.395287,24.383825,23.70548,24.889626,25.004295,24.871723,24.651966,24.657839,24.50277,24.543486,24.390335,24.37318,24.462563,24.739162,25.311604,25.253574,25.503,24.908041,25.158804,26.122358,25.714703,25.121605,25.116179,25.195332,24.871723,24.878304
2029-09-01,22.038626,22.586407,23.197939,23.218018,23.354063,22.60411,22.268139,22.656559,22.748226,22.739014,22.949757,22.894758,23.101635,23.17131,23.456863,23.421663,23.015347,21.500898,21.464657,22.925169,22.209398,21.945509,20.865276,22.533657,22.312288,22.27939,22.656559,22.63728
2029-10-01,21.450277,22.484093,23.337126,23.356535,22.904795,22.311646,21.754494,22.398623,22.902403,22.882885,23.07196,23.025688,23.199745,23.25597,23.708277,23.835367,23.256115,21.359772,21.189013,23.170126,22.22075,21.642704,20.054207,22.567194,22.34847,22.25834,22.398623,22.36665
2029-11-01,16.15427,17.53135,18.717112,18.751081,18.978666,17.550709,16.78764,17.669832,17.956291,17.934437,18.1956,18.130293,18.37595,18.404629,18.535362,18.297436,17.46064,15.6357975,15.229987,17.722109,16.812765,15.513771,13.623545,17.17133,17.015667,16.895817,17.669832,17.626043
2029-12-01,11.9803505,13.457367,14.833243,14.878031,15.622939,13.327221,12.665965,13.43045,13.830148,13.809044,14.197089,14.09695,14.473623,14.544232,14.599563,14.146176,13.138056,11.386677,10.92208,13.5352545,12.576397,11.092122,9.242997,12.946412,12.784785,12.6514015,13.43045,13.392505
2030-01-01,8.513296,10.303703,11.952551,12.007076,12.936989,10.138494,9.372427,10.258084,10.731371,10.706785,11.2268095,11.091602,11.60018,11.715412,11.818805,11.242963,9.944615,7.766198,7.1446524,10.466438,9.256611,7.2246075,5.0480103,9.706541,9.512116,9.33932,10.258084,10.214124
2030-02-01,12.473076,13.642063,14.709519,14.744199,15.137593,13.701524,13.088577,13.797212,13.932815,13.91627,14.106924,14.059409,14.238136,14.228052,14.189727,13.893752,13.125314,11.689893,11.334865,13.499144,12.82295,11.68252,9.868641,13.118298,13.017077,12.918871,13.797212,13.762038
2030-03-01,12.461853,13.605464,14.856117,14.900732,15.586909,13.889603,13.137062,14.007083,13.856881,13.840696,14.158768,14.076383,14.386275,14.427753,14.423016,14.000027,13.104275,11.473836,11.182835,13.486184,12.649986,11.692525,9.804549,13.055332,12.856378,12.779311,14.007083,13.963899
2030-04-01,12.759346,14.017291,15.263815,15.307468,15.759602,14.239946,13.507156,14.354343,14.286115,14.269302,14.61862,14.527878,14.869202,14.932769,15.094251,14.766323,13.727671,11.642095,11.298275,14.085648,13.014091,11.765585,9.783068,13.496237,13.249656,13.14773,14.354343,14.312292
2030-05-01,20.63817,21.091705,21.331306,21.332169,20.647463,21.21814,20.842855,21.276726,21.312008,21.303024,21.344534,21.335657,21.36905,21.4008,21.744347,21.976322,21.842127,20.51818,20.326508,21.64461,21.15001,20.685516,19.259098,21.308035,21.235899,21.176123,21.276726,21.25519
2030-06-01,21.572361,21.227686,21.00647,20.999012,20.503891,21.465271,21.432665,21.470362,21.17349,21.176773,21.063765,21.09371,20.981075,20.964119,21.089294,21.333902,21.67353,21.23776,21.30002,21.373388,21.412811,21.847189,20.980604,21.452658,21.422966,21.466469,21.470362,21.46849
2030-07-01,28.539413,27.037052,25.610493,25.560642,24.390917,27.323675,27.833353,27.244108,26.726973,26.746517,26.284355,26.405148,25.950794,25.896511,26.109913,26.88927,28.271053,28.649382,28.921787,27.434366,28.2254,29.623896,29.039824,27.919231,28.107012,28.219538,27.244108,27.273354
2030-08-01,24.605587,23.834843,23.453043,23.44337,22.91577,24.06752,24.19769,24.047201,23.669682,23.677969,23.501936,23.547714,23.37552,23.351395,23.366589,23.610207,24.286299,24.570724,24.976673,23.87627,24.265444,25.58141,25.718653,24.188372,24.20446,24.303482,24.047201,24.054668
2030-09-01,26.141237,26.464237,26.350136,26.331726,25.237305,26.577291,26.211914,26.63433,26.762455,26.752752,26.628147,26.664799,26.526932,26.50534,26.881748,27.347351,27.354303,26.011492,25.962505,27.140615,26.766148,26.541723,25.170797,26.890463,26.889017,26.834509,26.63433,26.613363
2030-10-01,21.879795,22.66816,23.253468,23.269798,22.907381,22.993183,22.41265,23.08381,22.887743,22.87661,22.869194,22.874256,22.855217,22.811598,22.925488,23.005686,22.583584,21.033077,20.7801,22.74119,22.225603,21.31489,19.437256,22.444887,22.42101,22.333761,23.08381,23.050497
2030-11-01,13.953195,15.47998,16.89667,16.943129,17.251125,15.71913,14.818061,15.859797,15.856151,15.834549,16.11407,16.043684,16.308445,16.310284,16.285645,15.883755,14.924326,13.074263,12.703827,15.331594,14.415736,13.088625,11.139571,14.808619,14.655629,14.528689,15.859797,15.808089
2030-12-01,10.036013,11.489147,12.820912,12.865054,13.358397,11.660568,10.857594,11.785921,11.832293,11.812533,12.058774,11.996966,12.229456,12.227407,12.0403805,11.561123,10.823202,9.443915,9.08906,11.246263,10.644259,9.27183,7.7319627,10.858313,10.864551,10.720737,11.785921,11.739842
2031-01-01,11.142147,12.504074,13.638562,13.674,13.976467,12.642852,11.910595,12.757165,12.844867,12.8262825,12.97968,12.942889,13.081279,13.046475,12.854578,12.483979,11.827206,10.40174,9.986069,12.249711,11.734773,10.264354,8.351,11.918959,11.968859,11.826693,12.757165,12.715145
2031-02-01,11.232836,12.626166,13.9485035,13.993558,14.65626,12.689746,11.987587,12.799361,12.939428,12.920683,13.304762,13.205061,13.580084,13.654478,13.760768,13.3507,12.307325,10.3586445,9.937582,12.701344,11.681056,10.262866,8.248078,12.096708,11.903714,11.777613,12.799361,12.7590685
2031-03-01,9.615065,11.137979,12.687068,12.742777,13.597807,11.351604,10.515102,11.482192,11.43935,11.419645,11.868525,11.751401,12.191957,12.27577,12.388481,11.894995,10.634216,8.452404,8.017428,11.13152,9.93915,8.361939,6.328542,10.45769,10.193382,10.067134,11.482192,11.43419
2031-04-01,16.720615,17.347187,18.00902,18.032238,17.829437,17.888494,17.2413,17.98953,17.489012,17.479906,17.512344,17.505978,17.52993,17.474794,17.516602,17.471825,17.052193,15.629854,15.428667,17.147903,16.596361,16.161865,14.124064,16.925447,16.752033,16.729572,17.98953,17.952393
2031-05-01,16.686619,17.104706,17.59714,17.616917,17.677116,17.52672,17.094242,17.594234,17.154215,17.149471,17.203407,17.189983,17.240482,17.217867,17.222158,17.135061,16.815035,15.602015,15.484202,16.92547,16.525658,16.133778,14.532762,16.774708,16.67135,16.650219,17.594234,17.569416
2031-06-01,24.898666,24.160145,23.466492,23.44029,22.278605,24.354305,24.520836,24.328308,24.053312,24.061558,23.846363,23.90284,23.690405,23.714785,24.156536,24.813725,25.642982,25.306662,25.300966,24.886684,25.058355,25.63789,24.834929,24.93343,24.973621,25.011793,24.328308,24.337864
2031-07-01,26.346127,25.690609,25.001032,24.97475,24.010098,25.980833,26.081135,25.965174,25.58967,25.59749,25.311438,25.387367,25.10176,25.061283,25.272621,25.815477,26.596,26.452787,26.645088,26.045841,26.3805,27.12026,26.696285,26.2212,26.330093,26.366158,25.965174,25.970928
2031-08-01,27.944757,28.044086,27.587082,27.55705,26.226788,27.710432,27.792137,27.697676,28.25967,28.254997,28.150528,28.180313,28.068277,28.113756,28.78466,29.482958,29.637276,28.1582,28.16954,29.16073,28.70173,28.60153,27.579187,28.771994,28.762695,28.69057,27.697676,27.702362
2031-09-01,26.932709,27.733147,27.998667,27.98914,26.932648,27.597717,27.095509,27.676119,28.212057,28.193811,28.074276,28.111876,27.970444,27.92185,28.320414,28.787577,28.592632,26.843594,26.892836,28.45457,27.878946,27.617191,26.188702,28.064184,28.047995,27.952309,27.676119,27.647299
2031-10-01,17.470507,19.167238,20.561094,20.604244,20.923595,19.244658,18.392517,19.377686,19.594671,19.571363,19.962955,19.86245,20.240501,20.311583,20.602905,20.324255,19.087332,16.60372,16.221226,19.447275,18.105122,16.552996,14.611919,18.62887,18.36836,18.20517,19.377686,19.328785
2031-11-01,12.489133,13.962513,15.400025,15.447463,16.055367,13.960022,13.203068,14.078192,14.337567,14.316108,14.724102,14.618615,15.0154,15.100395,15.196299,14.754755,13.835035,12.109915,11.830417,14.1125145,13.139079,11.998699,10.701529,13.500392,13.321942,13.190918,14.078192,14.034754
2031-12-01,11.128128,12.732838,14.207472,14.256783,15.033994,12.78133,11.989345,12.904968,13.103053,13.081399,13.4842415,13.380215,13.771513,13.837,13.898205,13.424122,12.336049,10.404857,9.90659,12.7536125,11.707117,10.043502,8.139899,12.106849,11.929666,11.780857,12.904968,12.859521
2032-01-01,10.433582,11.853974,13.02299,13.0590315,13.594465,11.897989,11.192499,12.008124,12.215786,12.196248,12.481516,12.4089985,12.681775,12.71564,12.721618,12.354898,11.496532,9.927871,9.393041,11.880252,11.097693,9.420506,7.6139846,11.363074,11.298951,11.151296,12.008124,11.96764
2032-02-01,9.983448,11.397552,12.73935,12.784681,13.308909,11.674077,10.822351,11.807041,11.724068,11.704761,12.019044,11.938543,12.241343,12.277834,12.293708,11.89271,10.936049,9.158184,8.716514,11.35106,10.463956,9.006728,7.00619,10.82356,10.687429,10.559486,11.807041,11.758164
2032-03-01,10.3078575,11.638953,13.032684,13.0831375,13.682687,12.045226,11.169562,12.181928,11.902694,11.885226,12.217618,12.131675,12.454951,12.490819,12.480799,12.030214,11.049631,9.192159,8.799894,11.469778,10.549706,9.185125,7.226852,10.972075,10.783238,10.6789465,12.181928,12.131678
2032-04-01,16.82473,17.55855,18.10242,18.118828,17.75773,17.983292,17.398691,18.074556,17.734976,17.725462,17.782475,17.769512,17.818274,17.79584,17.905052,17.899038,17.44195,15.815213,15.542193,17.575798,16.99112,16.130545,14.095012,17.26381,17.182371,17.108635,18.074556,18.04101
2032-05-01,19.345387,19.98682,20.362915,20.367893,19.853508,20.099785,19.651249,20.169807,20.251461,20.239813,20.292456,20.28127,20.323353,20.320206,20.620369,20.781199,20.490929,18.96722,18.754301,20.338346,19.686895,19.131418,17.660227,19.956724,19.792292,19.739597,20.169807,20.14407
2032-06-01,22.710175,22.080976,21.515333,21.494833,20.703854,22.395048,22.456478,22.385458,21.97452,21.98174,21.725903,21.79375,21.538544,21.493362,21.648773,22.102123,22.81767,22.648476,22.80634,22.309078,22.606033,23.337723,22.738882,22.502653,22.564625,22.617035,22.385458,22.388983
2032-07-01,29.880432,28.722088,27.216646,27.156887,25.46396,29.12955,29.429047,29.082796,28.555073,28.57006,28.03853,28.179497,27.649258,27.578037,27.963085,28.96838,30.362011,30.442097,30.466791,29.4205,30.096764,30.813416,29.986439,29.710947,29.977453,30.011595,29.082796,29.099981
2032-08-01,26.015879,25.65425,25.200659,25.18179,24.223982,26.007729,25.935604,26.018988,25.623323,25.627136,25.445362,25.493927,25.311249,25.287724,25.546135,25.987234,26.46215,25.848993,25.973795,26.005674,26.029526,26.506813,25.78495,26.022331,26.028564,26.0486,26.018988,26.014849
2032-09-01,21.71318,22.344637,22.901142,22.918327,22.873318,22.389738,22.039791,22.444368,22.516243,22.506989,22.65805,22.61935,22.76492,22.806032,23.036093,23.027182,22.63561,21.129236,20.99059,22.61243,21.977676,21.371103,20.145298,22.239637,22.10218,22.041775,22.444368,22.424286
2032-10-01,21.675604,22.664843,23.480349,23.496334,23.163525,22.58298,21.93694,22.683834,23.122341,23.101837,23.261993,23.22388,23.36724,23.42053,23.79429,23.905104,23.385784,21.307808,21.099516,23.382338,22.559294,21.78749,19.651823,22.871555,22.740286,22.648783,22.683834,22.64676
2032-11-01,16.137512,17.34021,18.27912,18.30461,18.370863,17.493324,16.770432,17.606174,17.708256,17.6899,17.817423,17.787632,17.899696,17.88128,17.85236,17.654089,17.021254,15.367161,14.960585,17.361362,16.775187,15.380854,13.231841,16.999748,17.007738,16.882782,17.606174,17.564692
2032-12-01,12.43023,13.820678,14.9130335,14.943731,15.163486,13.845202,13.123653,13.957845,14.225486,14.204977,14.449548,14.388401,14.618406,14.646093,14.657562,14.352502,13.5916195,11.980694,11.4812975,13.940735,13.224769,11.638498,9.664092,13.456068,13.438188,13.287787,13.957845,13.916439
2033-01-01,12.073851,13.593475,14.729572,14.7596245,14.878557,13.411716,12.742571,13.516177,14.0564995,14.033655,14.258116,14.203094,14.410057,14.425148,14.494973,14.257608,13.5112,11.867102,11.350371,13.781195,13.00843,11.464632,9.429134,13.229664,13.1971245,13.032673,13.516177,13.477778
2033-02-01,12.179843,13.471039,14.691162,14.7336645,15.31292,13.67007,12.958864,13.781097,13.739244,13.722551,14.035529,13.954672,14.258815,14.292321,14.296865,13.883218,12.904049,11.20302,10.819949,13.33951,12.460151,11.179466,9.242625,12.841964,12.672838,12.563024,13.781097,13.740285
2033-03-01,10.618754,11.960451,13.33271,13.381548,14.012421,12.092014,11.373845,12.204128,12.238906,12.221056,12.621574,12.517142,12.909959,12.987796,13.114885,12.697072,11.637104,9.676775,9.317962,11.999313,10.926625,9.673887,7.82868,11.390624,11.141124,11.032879,12.204128,12.162916
2033-04-01,14.477842,15.398264,16.315199,16.347076,16.504364,15.789748,15.105577,15.896556,15.601243,15.588615,15.770273,15.724144,15.897659,15.904202,16.021988,15.862701,15.178877,13.5244255,13.312986,15.3720875,14.5898285,13.873147,12.103388,14.966051,14.769993,14.704878,15.896556,15.857294
